date,home_team,away_team,competition,neutral,home_confederation,away_confederation,home_fifa_rank,away_fifa_rank,tournament_stage,home_form_last5,away_form_last5,home_goals_for_last5,away_goals_for_last5,home_goals_against_last5,away_goals_against_last5,home_rest_days,away_rest_days,home_elo_pre,away_elo_pre,elo_diff_home_away,elo_win_prob,form_diff_home_away,goal_balance_diff,rank_diff,competition_weight,is_same_confederation,home_score,away_score,target,match_weight
2019-07-07,United States,Mexico,Gold Cup,0,CONCACAF,CONCACAF,13,18,Unknown,3.0,2.6,3.0,3.0,0.2,0.8,4,5,1721.9844091153252,1846.2960309164234,-124.31162180109823,0.4650697563095673,0.3999999999999999,0.5999999999999996,-5,2,1,0,1,A,0.096824
2019-07-07,Brazil,Peru,Copa America,0,CONMEBOL,CONMEBOL,5,39,Group Stage,2.2,1.6,2.0,1.2,0.0,1.2,5,4,2089.0144377578667,1785.8427826574864,303.17165510038035,0.9105885669938583,0.6000000000000001,2.0,-34,4,1,3,1,H,0.096824
2019-07-07,Madagascar,DR Congo,African Cup of Nations,1,CAF,CAF,75,57,Unknown,1.4,1.0,1.2,1.0,1.2,1.0,7,7,1492.0573407314641,1604.1906689207444,-112.13332818928029,0.34400627501632597,0.3999999999999999,0.0,18,2,1,2,2,D,0.096824
2019-07-07,Algeria,Guinea,African Cup of Nations,1,CAF,CAF,44,62,Unknown,2.6,0.8,2.0,1.0,0.6,1.4,6,7,1720.4842276266265,1529.6437866199472,190.84044100667938,0.7499912994936706,1.8,1.7999999999999998,-18,2,1,3,0,H,0.096824
2019-07-08,Ghana,Tunisia,African Cup of Nations,1,CAF,CAF,43,48,Unknown,1.8,1.8,1.4,1.2,0.6,0.8,6,6,1722.7048063487462,1714.3822914785344,8.322514870211762,0.5119747713856337,0.0,0.4,-5,2,1,1,1,D,0.096916
2019-07-08,Mali,Côte d'Ivoire,African Cup of Nations,1,CAF,CAF,56,33,Unknown,1.6,1.8,1.8,1.8,1.2,0.8,6,7,1620.2881610344095,1684.4055118604049,-64.11735082599535,0.4087611356480962,-0.19999999999999996,-0.3999999999999999,23,2,1,0,1,A,0.096916
2019-07-08,Samoa,Papua New Guinea,Pacific Games,0,OFC,OFC,75,75,Unknown,0.6,0.6,0.6,1.4,4.0,2.2,1128,755,1338.18772281197,1414.1016044079747,-75.91388159600479,0.5346072874591954,0.0,-2.5999999999999996,0,2,1,0,6,A,0.096916
2019-07-08,American Samoa,New Caledonia,Pacific Games,1,OFC,OFC,75,75,Unknown,1.2,0.8,1.2,1.4,2.2,2.4,1403,109,1413.5986568056048,1466.8561186456157,-53.25746184001082,0.4239510609802417,0.3999999999999999,-2.220446049250313e-16,0,2,1,0,5,A,0.096916
2019-07-08,Tuvalu,Solomon Islands,Pacific Games,1,UNKNOWN,OFC,75,75,Unknown,0.0,2.0,0.8,2.4,4.8,1.4,396,30,1291.8578807930633,1537.0355858485814,-245.17770505551812,0.19602021691833219,-2.0,-5.0,0,2,0,0,13,A,0.096916
2019-07-08,Tahiti,Fiji,Pacific Games,1,OFC,OFC,75,75,Unknown,1.0,1.6,1.2,1.0,1.6,0.6,31,28,1496.6896187167436,1513.0186058974036,-16.32898718066008,0.47651798547557,-0.6000000000000001,-0.8000000000000002,0,2,1,1,2,A,0.096916
2019-07-08,Syria,Korea DPR,Intercontinental Cup,1,AFC,AFC,75,75,Unknown,0.2,0.0,0.4,0.2,2.4,4.4,27,31,1602.087129370721,1463.323212224145,138.76391714657598,0.6897154448910042,0.2,2.2,0,2,1,5,2,H,0.096916
2019-07-10,Solomon Islands,New Caledonia,Pacific Games,1,OFC,OFC,75,75,Unknown,2.0,1.4,4.2,1.8,1.2,1.6,2,2,1560.5580118787811,1500.772203524035,59.78580835474622,0.5851994137646821,0.6000000000000001,2.8,0,2,1,0,2,A,0.0971
2019-07-10,American Samoa,Fiji,Pacific Games,1,OFC,OFC,75,75,Unknown,1.2,2.2,1.2,1.4,3.0,0.4,2,2,1379.6825719271856,1532.0793253164263,-152.39675338924076,0.2937446030499654,-1.0000000000000002,-2.8,0,2,1,0,9,A,0.0971
2019-07-10,Papua New Guinea,Vanuatu,Pacific Games,1,OFC,OFC,75,75,Unknown,1.2,1.0,2.4,1.0,1.8,2.2,2,25,1459.5432238420062,1482.4928631381624,-22.949639296156192,0.467020765000489,0.19999999999999996,1.8,0,2,1,2,0,H,0.0971
2019-07-10,Tuvalu,Tahiti,Pacific Games,1,UNKNOWN,OFC,75,75,Unknown,0.0,1.0,0.8,1.2,6.6,1.6,2,2,1268.3354547628635,1477.6288992977209,-209.29344453485737,0.2306242136929272,-1.0,-5.3999999999999995,0,2,0,0,7,A,0.0971
2019-07-10,Senegal,Benin,African Cup of Nations,1,CAF,CAF,19,78,Unknown,2.4,1.4,1.4,1.2,0.2,0.8,5,5,1826.4759280110193,1579.5743276790595,246.9016003319598,0.805538979814406,1.0,0.8,-59,2,1,1,0,H,0.0971
2019-07-10,Nigeria,South Africa,African Cup of Nations,1,CAF,CAF,35,41,Unknown,1.8,1.4,1.0,0.4,1.0,0.4,4,4,1689.074205880878,1622.4852897983187,66.58891608255931,0.5946727801555153,0.40000000000000013,0.0,-6,2,1,2,1,H,0.0971
2019-07-10,Tajikistan,Syria,Intercontinental Cup,1,AFC,AFC,75,75,Unknown,0.8,0.8,1.0,1.4,2.0,2.4,3,2,1455.5641137441576,1623.8070482283506,-168.24293448419303,0.2751827398962324,0.0,0.0,0,2,1,2,0,H,0.0971
2019-07-11,Côte d'Ivoire,Algeria,African Cup of Nations,1,CAF,CAF,33,44,Unknown,2.4,3.0,2.0,2.4,0.6,0.4,3,4,1700.7559572863288,1737.9848366620695,-37.22887937574069,0.4466274512484957,-0.6000000000000001,-0.6000000000000001,-11,2,1,1,1,D,0.097192
2019-07-11,Madagascar,Tunisia,African Cup of Nations,1,CAF,CAF,75,48,Unknown,1.6,1.4,1.6,1.0,1.4,0.8,4,3,1498.2970897308112,1714.8612823339597,-216.5641926031485,0.22328167043074326,0.20000000000000018,2.220446049250313e-16,27,2,1,0,3,A,0.097192
2019-07-12,Samoa,Tonga,Pacific Games,0,OFC,OFC,75,75,Unknown,0.6,0.0,0.6,1.0,5.0,5.0,4,574,1292.7461033779384,1256.216422985898,36.52968039204052,0.6869563288511632,0.6,-0.40000000000000036,0,2,1,2,0,H,0.097285
2019-07-12,American Samoa,Tuvalu,Pacific Games,1,OFC,UNKNOWN,75,75,Unknown,1.2,0.0,1.2,0.8,3.6,6.4,2,2,1350.308111622189,1247.5792755305001,102.72883609168889,0.6436759201629558,1.2,3.2,0,2,0,1,1,D,0.097285
2019-07-12,Solomon Islands,Tahiti,Pacific Games,1,OFC,OFC,75,75,Unknown,1.8,1.4,4.0,2.6,1.4,1.6,2,2,1525.4460470529002,1498.3850785300842,27.060968522815983,0.5388653038694184,0.40000000000000013,1.6,0,2,1,0,3,A,0.097285
2019-07-12,New Caledonia,Fiji,Pacific Games,1,OFC,OFC,75,75,Unknown,1.4,2.2,2.0,2.6,1.6,0.4,2,2,1535.8841683499159,1561.4537856214229,-25.569617271507013,0.4632686544001174,-0.8000000000000003,-1.8000000000000003,0,2,1,1,0,H,0.097285
2019-07-13,India,Korea DPR,Intercontinental Cup,0,AFC,AFC,95,75,Unknown,0.8,0.0,1.2,0.6,1.6,4.6,6,5,1485.4729656850873,1441.6032933665153,43.86967231857193,0.6959700490536761,0.8,3.5999999999999996,20,2,1,2,5,A,0.097377
2019-07-14,Algeria,Nigeria,African Cup of Nations,1,CAF,CAF,44,35,Unknown,2.6,2.4,2.0,1.4,0.2,1.0,3,4,1735.8499347120094,1705.2872946746575,30.562640037351912,0.5438700762275208,0.20000000000000018,1.4000000000000001,9,2,1,2,1,H,0.09747
2019-07-14,Senegal,Tunisia,African Cup of Nations,1,CAF,CAF,19,48,Unknown,2.4,1.4,1.4,1.2,0.2,0.6,4,3,1834.254368818443,1730.4909992641117,103.76336955433135,0.6450406288547011,1.0,0.6,-29,2,1,1,0,H,0.09747
2019-07-15,Solomon Islands,American Samoa,Pacific Games,1,OFC,OFC,75,75,Unknown,1.2,1.4,3.4,1.0,1.8,3.2,3,3,1487.725475782041,1344.5610748156707,143.1644009663703,0.6951103153923829,-0.19999999999999996,3.8,0,2,1,13,0,H,0.097562
2019-07-15,Tonga,Vanuatu,Pacific Games,1,OFC,OFC,75,75,Unknown,0.0,0.8,1.0,0.6,3.8,2.2,3,5,1237.4338027169676,1450.5141090381917,-213.08030632122404,0.2267790156906625,-0.8,-1.1999999999999997,0,2,1,0,14,A,0.097562
2019-07-15,Korea DPR,Tajikistan,Intercontinental Cup,1,AFC,AFC,75,75,Unknown,0.6,1.4,1.6,1.4,4.2,1.8,2,5,1490.3211968002727,1499.0531493503836,-8.731952550110918,0.48743635529048096,-0.7999999999999999,-2.2,0,2,1,1,0,H,0.097562
2019-07-15,Fiji,Tuvalu,Pacific Games,1,OFC,UNKNOWN,75,75,Unknown,1.6,0.2,2.4,0.8,0.6,6.0,3,3,1539.9845317974275,1253.3263123370184,286.6582194604091,0.8389096137885457,1.4000000000000001,7.0,0,2,0,10,1,H,0.097562
2019-07-15,Tahiti,New Caledonia,Pacific Games,1,OFC,OFC,75,75,Unknown,1.4,1.8,2.4,1.8,1.0,1.2,3,3,1536.1056498009434,1557.3534221739112,-21.247772372967802,0.46946006175947874,-0.40000000000000013,0.7999999999999998,0,2,1,0,3,A,0.097562
2019-07-16,India,Syria,Intercontinental Cup,0,AFC,AFC,95,75,Unknown,0.6,0.8,1.6,1.0,2.6,2.2,3,6,1436.75506225133,1580.3180126221246,-143.56295037079462,0.4376343540384002,-0.20000000000000007,0.20000000000000018,20,2,1,1,1,D,0.097655
2019-07-17,Tunisia,Nigeria,African Cup of Nations,1,CAF,CAF,48,35,Unknown,1.2,1.8,1.0,1.4,0.6,1.4,3,3,1716.2926244182997,1687.0420977237584,29.25052669454135,0.5419957178010911,-0.6000000000000001,0.4,13,2,1,0,1,A,0.097748
2019-07-18,Papua New Guinea,Tonga,Pacific Games,1,OFC,OFC,75,75,Unknown,1.8,0.0,2.6,1.0,1.2,5.6,8,3,1491.521977941977,1209.0864257556348,282.4355521863422,0.8355975524759994,1.8,6.0,0,2,1,8,0,H,0.09784
2019-07-18,Samoa,Vanuatu,Pacific Games,0,OFC,OFC,75,75,Unknown,0.6,1.4,0.4,3.2,5.0,1.6,6,3,1311.5287236468687,1478.8614859995246,-167.3327623526559,0.40429553741452945,-0.7999999999999999,-6.199999999999999,0,2,1,0,11,A,0.09784
2019-07-18,New Caledonia,Tuvalu,Pacific Games,1,OFC,UNKNOWN,75,75,Unknown,2.4,0.2,2.4,1.0,0.6,7.0,3,3,1590.2156264970747,1237.217273715873,352.9983527812017,0.8841183848662371,2.1999999999999997,7.8,0,2,0,11,0,H,0.09784
2019-07-18,Tahiti,American Samoa,Pacific Games,1,OFC,OFC,75,75,Unknown,1.4,0.8,2.4,0.6,1.2,5.6,3,3,1503.24344547778,1307.9743126627566,195.26913281502334,0.7547409327759114,0.5999999999999999,6.2,0,2,1,8,1,H,0.09784
2019-07-18,Fiji,Solomon Islands,Pacific Games,1,OFC,OFC,75,75,Unknown,2.0,1.2,4.2,5.8,0.6,1.8,3,3,1556.0935704185729,1524.3122379349552,31.78133248361769,0.5456098714154773,0.8,-0.3999999999999999,0,2,1,4,4,D,0.09784
2019-07-18,Mauritius,Seychelles,Indian Ocean Island Games,0,CAF,CAF,75,75,Unknown,0.8,0.2,1.2,0.4,1.4,3.4,50,49,1324.074054837545,1187.8630676209946,136.2109872165504,0.7957173961898593,0.6000000000000001,2.8,0,2,1,1,1,D,0.09784
2019-07-18,Réunion,Maldives,Indian Ocean Island Games,1,UNKNOWN,AFC,75,75,Unknown,2.6,1.4,2.0,1.0,0.6,1.2,1440,257,1684.3447652848931,1294.9717509297966,389.37301435509653,0.9039071076799994,1.2000000000000002,1.5999999999999999,0,2,0,4,0,H,0.09784
2019-07-18,Comoros,Mayotte,Indian Ocean Island Games,1,CAF,UNKNOWN,90,75,Unknown,0.8,2.0,1.2,1.6,2.0,1.2,41,1440,1333.0225548542644,1540.2943757955043,-207.27182094123987,0.23269558556513106,-1.2,-1.2000000000000002,15,2,0,0,2,A,0.09784
2019-07-19,Senegal,Algeria,African Cup of Nations,1,CAF,CAF,19,44,Unknown,2.4,2.6,1.2,2.0,0.2,0.4,5,5,1848.452743664255,1754.0951316629084,94.35761200134652,0.6325486200883932,-0.20000000000000018,-0.6000000000000001,-25,2,1,0,1,A,0.097933
2019-07-19,Tajikistan,Korea DPR,Intercontinental Cup,1,AFC,AFC,75,75,Unknown,1.4,1.2,1.4,1.8,1.0,3.0,4,4,1478.5506035620028,1510.8237425886534,-32.2731390266506,0.45368834251641105,0.19999999999999996,1.5999999999999999,0,2,1,0,1,A,0.097933
2019-07-20,Comoros,Maldives,Indian Ocean Island Games,1,CAF,AFC,90,75,Unknown,0.6,1.2,0.8,1.0,2.0,2.0,2,2,1319.0608197203564,1287.7647840057966,31.29603571455982,0.544917196817542,-0.6,-0.19999999999999996,15,2,0,3,0,H,0.098026
2019-07-20,Réunion,Mayotte,Indian Ocean Island Games,1,UNKNOWN,UNKNOWN,75,75,Unknown,3.0,2.0,2.4,1.4,0.2,1.0,2,2,1691.551732208893,1554.2561109294122,137.29562127948088,0.6879037137519568,1.0,1.7999999999999998,0,2,1,1,0,H,0.098026
2019-07-20,Papua New Guinea,Fiji,Pacific Games,1,OFC,OFC,75,75,Unknown,1.8,2.0,3.8,5.0,1.0,1.4,2,2,1507.140210456757,1554.2691755619537,-47.12896510519681,0.4325889244156709,-0.19999999999999996,-0.8000000000000003,0,2,1,1,1,D,0.098026
2019-07-20,Seychelles,Madagascar,Indian Ocean Island Games,1,CAF,CAF,75,75,Unknown,0.4,1.6,0.4,1.4,2.0,1.4,2,9,1199.691763468589,1482.6673728006592,-282.97560933207023,0.1639758212145244,-1.2000000000000002,-1.6,0,2,1,0,0,D,0.098026
2019-07-21,Equatorial Guinea,Liberia,International Friendly,0,CAF,CAF,75,75,Unknown,0.6,1.2,1.2,0.8,1.4,1.2,118,117,1420.7769593064413,1436.7910855124492,-16.01412620600786,0.6185649361545515,-0.6,0.19999999999999996,0,1,1,1,1,D,0.09812
2019-07-22,Mauritius,Madagascar,Indian Ocean Island Games,0,CAF,CAF,75,75,Unknown,1.0,1.6,1.4,1.0,1.4,1.0,4,2,1312.2453589899505,1469.2264056492402,-156.98104665928963,0.4187250767453121,-0.6000000000000001,0.0,0,2,1,1,1,D,0.098213
2019-07-22,Mayotte,Maldives,Indian Ocean Island Games,1,UNKNOWN,AFC,75,75,Unknown,1.8,1.2,1.2,1.0,1.0,2.2,2,2,1541.7722594794905,1255.9089877830245,285.863271696466,0.838290240622417,0.6000000000000001,1.4000000000000001,0,2,0,3,1,H,0.098213
2019-07-22,Réunion,Comoros,Indian Ocean Island Games,1,UNKNOWN,CAF,75,90,Unknown,3.0,0.6,2.4,1.0,0.2,1.8,2,2,1704.0355836588149,1350.9166159431286,353.11896771568627,0.8841895006361118,2.4,3.0,-15,2,0,0,1,A,0.098213
2019-07-24,Mauritius,Mayotte,Indian Ocean Island Games,0,CAF,UNKNOWN,75,75,Unknown,0.6,1.8,1.0,1.6,1.4,1.2,2,2,1315.496355920138,1551.4748450421455,-235.97848912200743,0.3137264018275287,-1.2000000000000002,-0.8,0,2,0,1,0,H,0.098399
2019-07-24,Réunion,Seychelles,Indian Ocean Island Games,1,UNKNOWN,CAF,75,75,Unknown,2.4,0.6,1.8,0.2,0.4,1.4,2,4,1668.6680036333703,1213.132730620008,455.53527301336226,0.9322812740929172,1.7999999999999998,2.5999999999999996,0,2,0,4,0,H,0.098399
2019-07-26,Seychelles,Mayotte,Indian Ocean Island Games,1,CAF,UNKNOWN,75,75,Unknown,0.6,1.2,0.2,1.2,1.6,1.2,2,2,1208.0538261769768,1524.0239011152466,-315.9700749382698,0.13956952393976677,-0.6,-1.4000000000000001,0,2,0,1,3,A,0.098587
2019-07-28,Mauritius,Réunion,Indian Ocean Island Games,0,CAF,UNKNOWN,75,75,Unknown,1.2,2.4,1.2,2.4,1.2,0.4,4,4,1342.947299847037,1673.7469080764015,-330.7996082293646,0.2093928000815836,-1.2,-2.0,0,2,0,1,1,D,0.098774
2019-07-30,Iraq,Lebanon,WAFF Championship,0,AFC,AFC,61,75,Unknown,1.4,0.6,1.2,0.8,1.0,1.8,53,194,1679.3422472930997,1563.6700632121087,115.67218408099097,0.775826549219256,0.7999999999999999,1.2,-14,2,1,1,0,H,0.098962
2019-07-30,Yemen,Palestine,WAFF Championship,1,AFC,AFC,75,75,Unknown,0.0,0.6,0.0,0.6,2.6,1.4,195,49,1327.0909280621452,1539.8824324197992,-212.79150435765405,0.22707066405721751,-0.6,-1.8000000000000003,0,2,1,0,1,A,0.098962
2019-08-02,Iraq,Palestine,WAFF Championship,0,AFC,AFC,61,75,Unknown,1.4,1.2,0.8,0.6,0.6,1.0,3,3,1688.3091853243295,1548.965258982088,139.3439263422415,0.798633320024532,0.19999999999999996,0.6000000000000001,-14,2,1,2,1,H,0.099244
2019-08-02,Lebanon,Syria,WAFF Championship,1,AFC,AFC,75,75,Unknown,0.6,0.8,0.8,1.2,1.4,2.4,3,17,1554.703125180879,1577.8233867836607,-23.12026160278174,0.4667762959509328,-0.20000000000000007,0.6000000000000001,0,2,1,2,1,H,0.099244
2019-08-04,Saudi Arabia,Kuwait,WAFF Championship,1,AFC,AFC,63,75,Unknown,1.2,1.4,1.2,0.8,1.4,1.2,132,132,1612.7881974897332,1499.7821342222674,113.00606326746583,0.6571265505626263,-0.19999999999999996,0.19999999999999996,-12,2,1,1,2,A,0.099433
2019-08-04,Jordan,Bahrain,WAFF Championship,1,AFC,AFC,71,75,Unknown,1.6,1.4,1.6,1.4,1.4,0.8,54,194,1595.9137173850772,1583.654030149944,12.259687235133242,0.5176357892370458,0.20000000000000018,-0.3999999999999997,-4,2,1,0,1,A,0.099433
2019-08-05,Syria,Yemen,WAFF Championship,1,AFC,AFC,75,75,Unknown,0.8,0.0,1.4,0.0,1.8,2.4,3,6,1556.494438621698,1318.0081014998564,238.48633712184164,0.7978382417308563,0.8,1.9999999999999998,0,2,1,1,1,D,0.099527
2019-08-05,Lebanon,Palestine,WAFF Championship,1,AFC,AFC,75,75,Unknown,1.2,1.0,1.2,0.8,1.4,1.4,3,3,1576.0320733428416,1540.9105917830693,35.12148155977229,0.5503724109604147,0.19999999999999996,0.3999999999999999,0,2,1,0,0,D,0.099527
2019-08-07,Bahrain,Saudi Arabia,WAFF Championship,1,AFC,AFC,75,63,Unknown,1.4,0.6,0.8,1.0,0.8,1.8,3,3,1604.3594617194258,1586.503135467228,17.856326252197732,0.5256747173237223,0.7999999999999999,0.8,12,2,1,0,0,D,0.099716
2019-08-07,Kuwait,Jordan,WAFF Championship,1,AFC,AFC,75,71,Unknown,2.0,1.0,1.2,1.2,0.6,1.6,3,3,1526.0671962447725,1575.2082858155954,-49.14108957082294,0.4297481292128594,1.0,1.0,4,2,1,1,1,D,0.099716
2019-08-08,Yemen,Lebanon,WAFF Championship,1,AFC,AFC,75,75,Unknown,0.2,1.4,0.2,1.2,2.4,1.0,3,3,1329.9216311690907,1574.017176904425,-244.09554573533433,0.19700380816252086,-1.2,-2.3999999999999995,0,2,1,2,1,H,0.099811
2019-08-08,Iraq,Syria,WAFF Championship,0,AFC,AFC,61,75,Unknown,1.4,1.0,0.6,1.6,0.8,1.6,6,3,1696.3638525233482,1544.5809089524637,151.78294357088453,0.809902863304022,0.3999999999999999,-0.20000000000000007,-14,2,1,0,0,D,0.099811
2019-08-09,South Ossetia,Luhansk PR,International Friendly,0,UNKNOWN,UNKNOWN,75,75,Unknown,2.2,1.0,1.4,1.25,0.8,1.75,61,1091,1470.0241038267593,1485.1122040358648,-15.088100209105505,0.6198218611461668,1.2000000000000002,1.0999999999999999,0,1,1,2,0,H,0.099906
2019-08-10,Jordan,Saudi Arabia,WAFF Championship,1,AFC,AFC,71,63,Unknown,1.0,0.8,1.4,1.0,1.8,1.4,3,3,1572.3982109841097,1587.530124160177,-15.1319131760672,0.4782371851511431,0.19999999999999996,-2.220446049250313e-16,8,2,1,3,0,H,0.100001
2019-08-10,Kuwait,Bahrain,WAFF Championship,1,AFC,AFC,75,75,Unknown,2.2,1.4,1.2,0.6,0.4,0.6,3,3,1528.8772710762582,1603.332473026477,-74.45520195021868,0.39446102368270847,0.8000000000000003,0.7999999999999999,0,2,1,0,1,A,0.100001
2019-08-11,Saint Vincent and the Grenadines,Trinidad and Tobago,International Friendly,0,CONCACAF,CONCACAF,75,83,Unknown,1.4,0.4,1.2,0.2,1.4,2.0,142,46,1334.3580237582728,1469.6912495298704,-135.33322577159765,0.44932597598585783,0.9999999999999999,1.6,-8,1,1,1,0,H,0.100096
2019-08-11,Palestine,Syria,WAFF Championship,1,AFC,AFC,75,75,Unknown,1.2,0.6,0.8,0.6,0.8,1.2,6,3,1542.925488221486,1556.9770234846246,-14.051535263138703,0.479789233493912,0.6,0.6,0,2,1,4,3,H,0.100096
2019-08-11,Iraq,Yemen,WAFF Championship,0,AFC,AFC,61,75,Unknown,1.4,0.8,0.6,0.6,0.8,1.6,3,3,1683.9677379911873,1362.0414788425899,321.9262591485974,0.9189974555613093,0.5999999999999999,0.7999999999999999,-14,2,1,2,1,H,0.100096
2019-08-14,Iraq,Bahrain,WAFF Championship,0,AFC,AFC,61,75,Unknown,2.0,2.0,1.0,0.8,0.8,0.4,3,4,1687.2078397687349,1619.1109139737853,68.09692579494958,0.7246495859349876,0.0,-0.20000000000000007,-14,2,1,0,1,A,0.100381
2019-08-14,Dominican Republic,Guatemala,International Friendly,0,CONCACAF,CONCACAF,75,75,Unknown,1.8,1.2,2.2,0.6,1.0,2.4,143,66,1504.7319329035133,1476.9441469567994,27.78778594671394,0.6760341815274831,0.6000000000000001,3.0,0,1,1,0,0,D,0.100381
2019-08-27,Saint Kitts and Nevis,Antigua and Barbuda,International Friendly,0,CONCACAF,CONCACAF,75,75,Unknown,1.2,1.2,2.4,2.0,1.2,2.0,157,157,1447.8880156748412,1425.0187940734631,22.869221601378058,0.669802535960793,0.0,1.2,0,1,1,4,3,H,0.101628
2019-08-28,Belize,Saint Vincent and the Grenadines,International Friendly,0,CONCACAF,CONCACAF,75,75,Unknown,1.8,2.0,1.4,1.4,0.6,1.0,158,17,1421.533295369132,1356.3849847188385,65.14831065029352,0.7212499196898492,-0.19999999999999996,0.4,0,1,1,1,1,D,0.101725
2019-08-28,Taiwan,Guam,International Friendly,0,UNKNOWN,AFC,75,75,Unknown,1.0,1.4,0.6,2.0,0.8,0.8,78,78,1370.3161550617688,1307.8690504738852,62.44710458788359,0.7181130094518074,-0.3999999999999999,-1.4,0,1,0,3,0,H,0.101725
2019-08-29,UAE,Dominican Republic,International Friendly,1,AFC,CONCACAF,75,75,Unknown,2.0,1.4,1.2,1.8,1.4,0.8,156,15,1567.602196747314,1497.690565642414,69.91163110490015,0.5992746432113164,0.6000000000000001,-1.2,0,1,0,4,0,H,0.101821
2019-08-30,Belize,Saint Vincent and the Grenadines,International Friendly,0,CONCACAF,CONCACAF,75,75,Unknown,1.4,2.0,1.4,1.4,0.8,1.0,2,2,1412.683298581538,1365.2349815064324,47.448317075105706,0.7003113127978268,-0.6000000000000001,0.19999999999999996,0,1,1,1,0,H,0.101918
2019-08-30,China PR,Myanmar,International Friendly,1,UNKNOWN,AFC,75,75,Unknown,1.8,1.0,1.0,0.4,1.2,1.2,80,80,1596.0311642579768,1334.146668146487,261.88449611148985,0.8186946183683201,0.8,0.6,0,1,0,4,1,H,0.101918
2019-08-30,Malaysia,Jordan,International Friendly,0,AFC,AFC,75,71,Unknown,2.4,1.4,3.2,1.8,0.8,1.6,80,20,1464.870273067041,1608.9216080235296,-144.05133495648874,0.43694256861089653,1.0,2.2,4,1,1,0,1,A,0.101918
2019-08-31,UAE,Sri Lanka,International Friendly,1,AFC,AFC,75,75,Unknown,2.0,0.8,1.4,1.4,1.0,1.8,2,81,1597.6565985064653,1172.4817355099744,425.1748629964909,0.920378676758121,1.2,0.8,0,1,1,5,1,H,0.102015
2019-09-04,South Sudan,Equatorial Guinea,FIFA World Cup Qualification,1,CAF,CAF,75,75,Unknown,0.0,0.8,0.4,1.4,3.0,1.4,165,45,1197.8241185933957,1416.0343618602592,-218.21024326686347,0.22164268519772218,-0.8,-2.6,0,2,1,1,1,D,0.102403
2019-09-04,São Tomé and Príncipe,Guinea-Bissau,FIFA World Cup Qualification,0,CAF,CAF,75,75,Unknown,0.0,0.4,0.8,0.4,2.2,1.6,529,64,1305.419324308861,1395.1008958168327,-89.68157150797174,0.5148450479807046,-0.4,-0.19999999999999996,0,2,1,0,1,A,0.102403
2019-09-04,Mauritius,Mozambique,FIFA World Cup Qualification,0,CAF,CAF,75,84,Unknown,1.2,1.2,1.0,1.0,1.0,1.0,38,97,1354.5715878437736,1412.6066044621452,-58.03501661837163,0.5601004809602861,0.0,0.0,-9,2,1,0,1,A,0.102403
2019-09-04,Liberia,Sierra Leone,FIFA World Cup Qualification,0,CAF,CAF,75,75,Unknown,1.4,1.6,0.8,0.6,0.8,1.0,45,409,1441.5336829586313,1491.2513100340548,-49.71762707542348,0.5718611371564332,-0.20000000000000018,0.4,0,2,1,3,1,H,0.102403
2019-09-04,Ethiopia,Lesotho,FIFA World Cup Qualification,0,CAF,CAF,92,75,Unknown,0.6,1.2,0.4,0.8,1.4,0.8,290,89,1386.958616969644,1416.7289257416396,-29.770308771995587,0.5997142441326375,-0.6,-0.9999999999999999,17,2,1,0,0,D,0.102403
2019-09-04,Eritrea,Namibia,FIFA World Cup Qualification,0,CAF,CAF,75,75,Unknown,0.0,0.6,0.2,1.0,2.4,1.6,1422,65,1275.9538623684548,1454.7464882711154,-178.79262590266057,0.38851305934940833,-0.6,-1.5999999999999996,0,2,1,1,2,A,0.102403
2019-09-04,Djibouti,Eswatini,FIFA World Cup Qualification,0,CAF,CAF,75,75,Unknown,0.6,0.4,0.4,1.0,3.8,2.4,890,100,1164.1670784245828,1343.6450579733105,-179.47797954872772,0.3875762058315411,0.19999999999999996,-2.0,0,2,1,2,1,H,0.102403
2019-09-04,Libya,Burkina Faso,International Friendly,1,CAF,CAF,86,58,Unknown,0.8,1.6,2.2,1.0,2.0,0.4,164,87,1557.1131423576605,1594.454893782207,-37.34175142454637,0.44646687176601657,-0.8,-0.3999999999999998,28,1,1,0,1,A,0.102403
2019-09-04,Burundi,Tanzania,FIFA World Cup Qualification,0,CAF,CAF,75,88,Unknown,0.2,0.2,0.4,0.6,1.4,2.0,66,65,1438.2164598482084,1452.5489698464253,-14.332509998216892,0.6208462600008479,0.0,0.4,-13,2,1,1,1,D,0.102403
2019-09-05,Philippines,Syria,FIFA World Cup Qualification,0,AFC,AFC,100,75,Unknown,0.0,0.6,0.6,1.2,2.6,1.6,90,25,1363.586795004994,1536.168592824381,-172.58179781938702,0.39703985972449357,-0.6,-1.5999999999999999,25,2,1,2,5,A,0.1025
2019-09-05,Taiwan,Jordan,FIFA World Cup Qualification,0,UNKNOWN,AFC,75,71,Unknown,1.6,2.0,1.2,1.8,0.4,0.6,8,6,1390.0482444001423,1626.3993107679655,-236.35106636782325,0.3132648220747612,-0.3999999999999999,-0.40000000000000024,4,2,0,1,2,A,0.1025
2019-09-05,Kuwait,Nepal,FIFA World Cup Qualification,0,AFC,AFC,75,75,Unknown,1.6,0.4,0.8,0.2,0.6,1.4,26,91,1513.0988301289499,1261.9069305654539,251.191899563496,0.8830487349733043,1.2000000000000002,1.4,0,2,1,7,0,H,0.1025
